Price,Type,Area(sqm),NoBedrooms,NoBathrooms,Furnishing,Amenities,Location
5150,Apartment,130,2,2,Partly furnished,"Built in Wardrobes,Kitchen Appliances,Shared Gym,Shared Pool,Shared Spa",Umm Salal Mohammad
9086,Apartment,135,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Landmark",Al Waab
10500,Apartment,165,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Kitchen Appliances,Shared Gym,Shared Pool,Shared Spa,View of Landmark,View of Water",The Pearl
10000,Apartment,180,2,3,Furnished,"Built in Wardrobes,Central A/C,Kitchen Appliances,Security,Shared Gym,Shared Pool",West Bay
12400,Apartment,115,2,2,Furnished,"Balcony,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Private Gym,Private Pool,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",The Pearl
10714,Apartment,228,2,3,Unfurnished,"Balcony,Central A/C,Kitchen Appliances,Security,Shared Pool,Walk-in Closet",The Pearl
15000,Townhouse,198,2+Maid,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Kitchen Appliances,Maid Service,Maids Room,Private Pool,Security,Shared Gym,Shared Pool,Shared Spa,Study,View of Water,Walk-in Closet",The Pearl
15000,Townhouse,145,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
10000,Apartment,130,2,4,,,Al Ghanim
7500,Apartment,120,2,2,Furnished,"Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool",Al Sadd
10714,Apartment,155,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water,Walk-in Closet",The Pearl
12500,Apartment,166,2+Maid,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Kitchen Appliances,Maid Service,Maids Room,Security,Shared Gym,Shared Pool,Shared Spa,View of Water,Walk-in Closet",The Pearl
6000,Apartment,110,2,2,Furnished,"Central A/C,Shared Gym,Shared Pool,Shared Spa",Al Sadd
16200,Apartment,168,2,3,Furnished,"Balcony,Central A/C,Shared Gym,Shared Pool,View of Water",The Pearl
12000,Apartment,182,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maid Service,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",West Bay
4750,Apartment,120,2,2,Unfurnished,"Built in Wardrobes,Security",Al Mansoura
15000,Apartment,168,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",The Pearl
5500,Apartment,90,2,2,Furnished,"Built in Wardrobes,Kitchen Appliances,Security",Najma
4250,Apartment,85,2,1,,,Al Aziziyah
6600,Apartment,120,2,2,Furnished,"Built in Wardrobes,Central A/C,Shared Gym",Al Mansoura
10154,Apartment,130,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
10300,Apartment,116,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",The Pearl
12000,Apartment,166,2+Maid,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Kitchen Appliances,Maid Service,Maids Room,Security,Shared Gym,Shared Pool,Shared Spa,View of Water,Walk-in Closet",The Pearl
5150,Apartment,130,2,2,Partly furnished,"Built in Wardrobes,Kitchen Appliances,Shared Gym,Shared Pool,Shared Spa",Umm Salal Mohammad
6500,Apartment,120,2,2,Partly furnished,Security,Al Sadd
9717,Apartment,200,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",Al Waab
12000,Apartment,175,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Landmark,View of Water",The Pearl
12500,Apartment,220,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Security,Shared Gym,Shared Pool,View of Water",The Pearl
8000,Apartment,120,2,2,Partly furnished,"Built in Wardrobes,Covered Parking,Security,Shared Gym,Shared Pool,Study",Al Gharrafa
17000,Duplex,160,2+Maid,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Maid Service,Maids Room,Private Garden,Private Gym,Private Jacuzzi,Private Pool,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",Al Sadd
6500,Apartment,120,2,2,Furnished,"Built in Wardrobes,Covered Parking,Security,Shared Gym,Shared Pool",Fereej Bin Mahmoud
15500,Apartment,167,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
4500,Apartment,85,2,1,Unfurnished,"Built in Wardrobes,Central A/C,Kitchen Appliances,Security",Umm Ghuwailina
4700,Apartment,90,2,2,Furnished,"Concierge,Covered Parking",Umm Ghuwailina
13000,Apartment,230,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water,Walk-in Closet",The Pearl
11500,Apartment,176,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
10000,Apartment,173,2,3,Unfurnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
15000,Apartment,168,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Shared Pool,Shared Spa,View of Landmark,View of Water,Walk-in Closet",The Pearl
8500,Apartment,130,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Kitchen Appliances,Shared Pool",Fereej Bin Mahmoud
20900,Apartment,357,2+Maid,3,Furnished,"Balcony,Central A/C,Concierge,Kitchen Appliances,Maids Room,Security,Shared Gym,Shared Pool,View of Water",The Pearl
4700,Apartment,95,2,2,Furnished,Covered Parking,Umm Ghuwailina
10000,Apartment,173,2,3,Unfurnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
5500,Apartment,90,2,2,Furnished,"Built in Wardrobes,Central A/C,Kitchen Appliances,Security",Najma
10000,Apartment,157,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
25000,Apartment,175,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maid Service,Security,Shared Gym,Shared Pool,View of Water,Walk-in Closet",West Bay
11000,Apartment,190,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Kitchen Appliances,Security,Shared Gym,Shared Pool",The Pearl
5500,Apartment,80,2,2,Furnished,"Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",Fereej Bin Omran
11000,Apartment,190,2,3,Partly furnished,"Balcony,Built in Wardrobes,Children's Play Area,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool",The Pearl
12000,Apartment,220,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
7500,Apartment,120,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Private Jacuzzi,Security,Shared Spa",Fereej Bin Omran
17000,Duplex,160,2+Maid,4,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Maid Service,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,Walk-in Closet",Al Sadd
4250,Apartment,85,2,1,,,Al Aziziyah
4500,Apartment,86,2,2,Unfurnished,"Covered Parking,Security,Study",Al Muntazah
5750,Apartment,110,2,2,Furnished,"Balcony,Concierge,Kitchen Appliances,View of Landmark",Al Sadd
7100,Apartment,95,2,2,,,Al Nasr
11500,Apartment,182,2+Maid,3,Furnished,"Balcony,Built in Wardrobes,Kitchen Appliances,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",West Bay
12000,Apartment,165,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Shared Gym,Shared Pool,View of Water",The Pearl
15400,Apartment,167,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
5500,Apartment,60,2,2,Furnished,"Kitchen Appliances,Security,Shared Pool",Ain Khaled
8500,Apartment,135,2,3,Furnished,"Concierge,Kitchen Appliances,Security,Shared Gym",Fereej Bin Mahmoud
11000,Apartment,100,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,Shared Spa",Corniche Road
8000,Apartment,100,2,2,Furnished,"Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,Walk-in Closet",Al Sadd
8500,Apartment,167,2+Maid,3,Furnished,"Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Security,Shared Gym,Shared Pool",West Bay
13500,Apartment,180,2,3,,,The Pearl
15000,Apartment,170,2,2,,,The Pearl
15600,Apartment,167,2,2,,,The Pearl
10000,Apartment,130,2,3,Furnished,"Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",West Bay
5000,Apartment,110,2,2,Unfurnished,"Central A/C,Covered Parking",Al Sadd
9000,Apartment,137,2,2,Partly furnished,"Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
4500,Apartment,140,2,2,Unfurnished,"Central A/C,Covered Parking,Pets Allowed",Al Mansoura
10300,Townhouse,150,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Pets Allowed,Security,View of Water",The Pearl
10154,Apartment,129,2,3,,,The Pearl
15000,Townhouse,220,2,3,,,West Bay
8000,Apartment,150,2,2,Furnished,Built in Wardrobes,West Bay
9500,Apartment,115,2,2,,,West Bay
11400,Apartment,130,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Private Jacuzzi,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",The Pearl
9000,Apartment,156,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,Study,View of Water",The Pearl
5000,Apartment,120,2,3,Partly furnished,"Built in Wardrobes,Covered Parking,Kitchen Appliances,Shared Gym,Shared Pool",Al Mansoura
8500,Apartment,130,2,2,Partly furnished,"Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Landmark,View of Water",The Pearl
10000,Apartment,180,2,2,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",The Pearl
9500,Apartment,100,2,1,Furnished,Built in Wardrobes,West Bay
11000,Apartment,180,2,3,Partly furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
10000,Apartment,130,2+Maid,4,Furnished,"Balcony,Built in Wardrobes,Central A/C,Kitchen Appliances,Maid Service,Maids Room,Security,Shared Gym,Shared Pool,View of Landmark,View of Water,Walk-in Closet",Al Ghanim
11500,Apartment,100,2,2,,,The Pearl
9500,Apartment,167,2,3,,,West Bay
6500,Apartment,125,2,2,Furnished,"Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Walk-in Closet",Fereej Bin Mahmoud
10000,Apartment,170,2,2,Partly furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,120,2,2,Furnished,"Central A/C,Covered Parking,Security,Shared Gym,Shared Pool",Fereej Bin Mahmoud
5500,Apartment,150,2,2,Furnished,"Concierge,Pets Allowed",Al Mansoura
10000,Apartment,110,2+Maid,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa",Al Sadd
13500,Apartment,127,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,View of Water",The Pearl
14000,Apartment,240,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Maid Service,Pets Allowed,Security,Shared Pool,Walk-in Closet",The Pearl
10000,Apartment,179,2,3,Partly furnished,"Balcony,Central A/C,Security,Shared Gym,Shared Pool,View of Water",The Pearl
4200,Apartment,120,2,2,Unfurnished,"Covered Parking,Security",Old Airport Road
4000,Apartment,120,2,2,Unfurnished,"Covered Parking,Pets Allowed",Al Mansoura
6000,Apartment,125,2,2,Furnished,"Balcony,Central A/C,Covered Parking,Security,Shared Gym",Fereej Bin Mahmoud
5000,Apartment,120,2,2,Partly furnished,"Balcony,Central A/C,Covered Parking,Security",Al Sadd
13500,Apartment,180,2+Maid,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Shared Gym,Shared Pool,View of Water",The Pearl
11143,Apartment,157,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
8600,Apartment,150,2+Maid,2,Furnished,"Central A/C,Children's Play Area,Covered Parking,Maids Room,Shared Gym,Shared Pool",West Bay
5000,Apartment,87,2,2,Partly furnished,"Balcony,Kitchen Appliances,Security",Najma
8500,Apartment,120,2,3,Furnished,"Central A/C,Children's Play Area,Covered Parking,Security",Abu Hamour
10000,Apartment,180,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
5500,Apartment,85,2,2,Furnished,"Built in Wardrobes,Covered Parking,Kitchen Appliances",Najma
5500,Apartment,105,2,2,Unfurnished,"Balcony,Covered Parking,Security",Al Nasr
13000,Apartment,180,2,3,Unfurnished,"Balcony,Central A/C,Security,Shared Gym,Shared Pool,View of Water",The Pearl
4250,Apartment,85,2,1,Unfurnished,"Central A/C,Security",Abu Hamour
7000,Apartment,130,2,2,,,Al Sadd
8600,Apartment,150,2+Maid,2,Furnished,"Central A/C,Children's Play Area,Covered Parking,Maids Room,Shared Gym,Shared Pool",West Bay
5000,Apartment,87,2,2,Partly furnished,"Balcony,Kitchen Appliances,Security",Najma
10500,Apartment,121,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,Study,View of Water",The Pearl
12600,Apartment,130,2,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
8000,Apartment,128,2,2,Furnished,"Central A/C,Covered Parking,Shared Gym,Shared Pool",Ain Khaled
9500,Apartment,184,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
8500,Apartment,170,2+Maid,3,Furnished,"Built in Wardrobes,Central A/C,Concierge,Covered Parking,Maids Room,Security,Shared Gym,Shared Pool,View of Water",West Bay
6500,Apartment,90,2,2,Furnished,"Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",Al Mansoura
5500,Apartment,95,2,2,Furnished,"Built in Wardrobes,Kitchen Appliances,Security",Najma
12500,Apartment,228,2,3,Partly furnished,"Central A/C,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
12100,Apartment,130,2,2,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking",The Pearl
13000,Apartment,173,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Security,Shared Gym,Shared Pool,Shared Spa,View of Water,Walk-in Closet",The Pearl
11570,Apartment,147,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maid Service,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,View of Water,Walk-in Closet",The Pearl
5500,Apartment,120,2,2,Furnished,"Balcony,Built in Wardrobes,Concierge,Covered Parking,Kitchen Appliances,Maid Service,Pets Allowed,Security,Shared Gym,Shared Pool,View of Landmark",Old Airport Road
9000,Apartment,1,2+Maid,3,Unfurnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Security,Shared Gym,Shared Pool,Shared Spa,View of Landmark,View of Water",West Bay
5400,Apartment,120,2,2,Furnished,"Covered Parking,Kitchen Appliances,Security,Shared Gym",Fereej Bin Omran
3900,Apartment,90,2,1,Furnished,"Kitchen Appliances,Security",Fereej Abdul Aziz
17000,Duplex,160,2+Maid,4,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maid Service,Maids Room,Security,Shared Gym,Shared Pool,Shared Spa,Walk-in Closet",Fereej Bin Mahmoud
7500,Apartment,101,2,3,,,Barwa City
12000,Apartment,120,2,3,Partly furnished,"Balcony,Central A/C,Security,Shared Gym,View of Water",The Pearl
10500,Townhouse,152,2,3,Partly furnished,"Balcony,Pets Allowed,Security,Shared Gym,Shared Pool",The Pearl
8600,Apartment,120,2,2,Furnished,"Central A/C,Shared Gym,Shared Pool,Shared Spa",West Bay
4500,Apartment,90,2,2,Furnished,Covered Parking,Old Airport Road
14000,Apartment,220,2+Maid,4,Partly furnished,"Built in Wardrobes,Central A/C,Kitchen Appliances,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",The Pearl
7000,Apartment,94,2,2,Furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Security,Shared Gym,Shared Pool,Shared Spa",West Bay
3500,Apartment,110,2,2,,,Fereej Abdul Aziz
11500,Apartment,175,2,2,Partly furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool",The Pearl
11000,Apartment,180,2,3,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water,Walk-in Closet",The Pearl
9500,Apartment,150,2,3,,,West Bay
5500,Apartment,120,2,2,Furnished,"Built in Wardrobes,Shared Gym",Al Sadd
12000,Apartment,176,2,3,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
10000,Apartment,200,2,3,,,West Bay
